GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
2894940,360,2228,2709,2024-08-11
729040,361,2187,26446,2024-08-11
2003310,362,2557,5338,2024-08-11
220200,363,2584,19149,2024-08-11
363970,364,2374,65882,2024-08-11
2315690,365,2051,8789,2024-08-11
632470,366,2689,8081,2024-08-11
1325200,367,2646,41325,2024-08-11
1313140,368,2354,61780,2024-08-11
400040,369,2919,3533,2024-08-11
305620,370,2766,14433,2024-08-11
1846380,371,3022,14063,2024-08-11
1928420,372,2322,41396,2024-08-11
2280,373,2616,2748,2024-08-11
620,374,2760,98460,2024-08-11
1151640,375,2818,56557,2024-08-11
2054970,376,2547,228585,2024-08-11
1669000,377,2580,42877,2024-08-11
287700,378,2306,91195,2024-08-11
2140330,379,1899,9526,2024-08-11
2591280,380,4631,12066,2024-08-11
924970,381,3330,65987,2024-08-11
2666510,382,1777,20876,2024-08-11
1787090,383,2570,3869,2024-08-11
880940,384,3555,20957,2024-08-11
1169040,385,1851,3894,2024-08-11
1286680,386,2189,15021,2024-08-11
47890,387,2181,10505,2024-08-11
815370,388,3208,20003,2024-08-11
1013320,389,2299,3343,2024-08-11
787480,390,2760,4724,2024-08-11
10500,391,3050,27559,2024-08-11
1401590,392,3092,14314,2024-08-11
635260,393,2429,5369,2024-08-11
1774580,394,2250,67855,2024-08-11
1056640,395,1867,59558,2024-08-11
1066780,396,3905,24308,2024-08-11
1167630,397,3167,8339,2024-08-11
1222690,398,2531,4964,2024-08-11
1217060,399,2417,35263,2024-08-11
736190,400,2501,32593,2024-08-11
1535560,401,1938,8951,2024-08-11
552500,402,2890,104323,2024-08-11
1173510,403,1906,2007,2024-08-11
637090,404,2010,35767,2024-08-11
1449690,405,2388,2451,2024-08-11
1817070,406,2223,66436,2024-08-11
2221490,407,2284,14858,2024-08-11
573090,408,2557,6820,2024-08-11
977950,409,2284,9330,2024-08-11
2400510,410,1832,2016,2024-08-11
992300,411,2739,7267,2024-08-11
1549250,412,2168,46103,2024-08-11
588430,413,2532,42656,2024-08-11
1129580,414,3993,31057,2024-08-11
601150,415,2425,88894,2024-08-11
32470,416,2245,5716,2024-08-11
1180320,417,2020,2950,2024-08-11
976310,418,2409,35147,2024-08-11
361420,419,2282,17986,2024-08-11
881020,420,2301,114054,2024-08-11
493340,421,2684,21971,2024-08-11
412220,422,5459,5494,2024-08-11
719890,423,1971,3523,2024-08-11
883710,424,1980,74227,2024-08-11
2479810,425,2097,72548,2024-08-11
552520,426,2532,92445,2024-08-11
1404210,427,2487,19921,2024-08-11
2167580,428,1967,38641,2024-08-11
1527950,429,2440,35879,2024-08-11
767560,430,2143,2762,2024-08-11
2072450,431,1904,46161,2024-08-11
544810,432,1815,2972,2024-08-11
824270,433,2094,2846,2024-08-11
379720,434,2047,44271,2024-08-11
1084600,435,1916,21778,2024-08-11
786520,436,2151,3747,2024-08-11
1857090,437,2920,11866,2024-08-11
1546320,438,1555,3148,2024-08-11
1876890,439,2134,22824,2024-08-11
613100,440,2220,15910,2024-08-11
2642680,441,1862,2559,2024-08-11
1119730,442,3625,6133,2024-08-11
365360,443,2104,8060,2024-08-11
2078450,444,1846,2719,2024-08-11
2384620,445,1510,1751,2024-08-11
1367080,446,1968,25422,2024-08-11
2739590,447,1881,4806,2024-08-11
1482520,448,3217,3473,2024-08-11
1336490,449,1888,12832,2024-08-11
1113000,450,1574,29984,2024-08-11
1206560,451,1594,11034,2024-08-11
325610,452,2572,26346,2024-08-11
2963870,453,1894,2745,2024-08-11
1139980,454,2018,4520,2024-08-11
8800,455,2013,2636,2024-08-11
632810,456,3106,7956,2024-08-11
2305840,457,2439,2603,2024-08-11
200210,458,1706,10051,2024-08-11
1244460,459,2218,20784,2024-08-11
72850,460,2469,287411,2024-08-11
1256670,461,1657,8015,2024-08-11
312520,462,1675,4808,2024-08-11
1190970,463,2267,18170,2024-08-11
805550,464,3742,12376,2024-08-11
1625450,465,1746,16715,2024-08-11
1238860,466,2085,12425,2024-08-11
459820,467,1455,4512,2024-08-11
582160,468,2263,41551,2024-08-11
2484110,469,1564,4756,2024-08-11
838350,470,1688,72533,2024-08-11
1190000,471,2183,22561,2024-08-11
3069470,472,1423,1423,2024-08-11
233450,473,1944,16211,2024-08-11
744900,474,1818,10101,2024-08-11
454650,475,1450,19416,2024-08-11
22330,476,1782,6390,2024-08-11
2488620,477,2917,8216,2024-08-11
1797880,478,2299,7787,2024-08-11
2088570,479,1710,4714,2024-08-11
1041320,480,1756,6224,2024-08-11
211820,481,1577,88709,2024-08-11
1259970,482,1972,20674,2024-08-11
312060,483,1393,4290,2024-08-11
669330,484,2167,4932,2024-08-11
212500,485,2128,3965,2024-08-11
1995520,486,1938,11531,2024-08-11
1611600,487,2098,3948,2024-08-11
2690160,488,1210,1210,2024-08-11
1069660,489,1525,2081,2024-08-11
212910,490,1260,9695,2024-08-11
665300,491,1279,2158,2024-08-11
2289450,492,1353,2289,2024-08-11
466560,493,2355,20235,2024-08-11
2527870,494,1369,1562,2024-08-11
1196590,495,1619,106631,2024-08-11
1147560,496,1680,18970,2024-08-11
389430,497,1377,24594,2024-08-11
1812450,498,1869,15263,2024-08-11
784080,499,1419,6476,2024-08-11
1827180,500,1482,2989,2024-08-11
1627720,501,1637,19618,2024-08-11
2000950,502,1704,3581,2024-08-11
699130,503,2120,6714,2024-08-11
3910,504,1835,4600,2024-08-11
1044720,505,1845,24910,2024-08-11
1468260,506,1385,8125,2024-08-11
1343370,507,1375,6151,2024-08-11
1222140,508,2000,8222,2024-08-11
1629520,509,1499,2832,2024-08-11
1029690,510,2247,14870,2024-08-11
47810,511,1745,8364,2024-08-11
787860,512,2856,59466,2024-08-11
1295510,513,1449,4813,2024-08-11
1840,514,1504,3975,2024-08-11
3069530,515,1117,1136,2024-08-11
1263850,516,2159,93865,2024-08-11
629730,517,1520,9509,2024-08-11
383120,518,1738,8829,2024-08-11
628070,519,1442,1987,2024-08-11
1562430,520,1401,12686,2024-08-11
212680,521,1469,19301,2024-08-11
2420510,522,1304,46155,2024-08-11
311690,523,1407,15792,2024-08-11
1566690,524,1556,17128,2024-08-11
678950,525,1124,44303,2024-08-11
346900,526,1392,22998,2024-08-11
599140,527,1694,16993,2024-08-11
1940340,528,1442,23800,2024-08-11
1465460,529,1661,19380,2024-08-11
466170,530,1247,2783,2024-08-11
2701510,531,1253,1337,2024-08-11
2369390,532,1858,20080,2024-08-11
17390,533,1493,5630,2024-08-11
1433140,534,1161,17198,2024-08-11
297000,535,1991,4656,2024-08-11
477160,536,3119,127517,2024-08-11
1353300,537,1387,2050,2024-08-11
1274570,538,1907,7969,2024-08-11
524220,539,1420,23908,2024-08-11
9900,540,1479,7910,2024-08-11
1809540,541,1404,6568,2024-08-11
663090,542,1271,4505,2024-08-11
2551020,543,2236,13663,2024-08-11
1170950,544,1309,9657,2024-08-11
459160,545,1037,1037,2024-08-11
1815780,546,1654,1867,2024-08-11
1533390,547,1613,2701,2024-08-11
1222700,548,2140,3055,2024-08-11
1594320,549,1650,6135,2024-08-11
1172380,550,1490,46550,2024-08-11
223750,551,1404,3328,2024-08-11
774801,552,1043,8564,2024-08-11
3105760,553,1046,1109,2024-08-11
2396240,554,1574,1574,2024-08-11
2394010,555,1060,35380,2024-08-11
851850,556,1214,25852,2024-08-11
1335200,557,1689,2894,2024-08-11
1850570,558,1475,6093,2024-08-11
1557740,559,1045,2269,2024-08-11
228200,560,1785,5906,2024-08-11
351940,561,965,128847,2024-08-11
368260,562,1163,15500,2024-08-11
2229850,563,1454,6617,2024-08-11
2877160,564,9661,9661,2024-08-11
636480,565,1179,3939,2024-08-11
1237950,566,1568,10489,2024-08-11
3017120,567,1044,4358,2024-08-11
701160,568,1560,4735,2024-08-11
391540,569,1464,10484,2024-08-11
1232580,570,1776,1776,2024-08-11
1898300,571,1589,10713,2024-08-11
975370,572,1296,28340,2024-08-11
289650,573,1525,12180,2024-08-11
1100600,574,1833,189464,2024-08-11
2816950,575,1193,6889,2024-08-11
1416920,576,1337,12301,2024-08-11
552100,577,1998,2501,2024-08-11
1089090,578,1378,9219,2024-08-11
799960,579,948,1164,2024-08-11
1235140,580,1249,9535,2024-08-11
1062520,581,1060,13412,2024-08-11
848450,582,1431,42115,2024-08-11
2273430,583,1582,6956,2024-08-11
475150,584,2155,19497,2024-08-11
1477830,585,1562,2012,2024-08-11
1211020,586,2152,4665,2024-08-11
2965660,587,911,911,2024-08-11
304050,588,1203,58949,2024-08-11
1693980,589,1136,30925,2024-08-11
2064650,590,1186,7210,2024-08-11
1574360,591,963,4880,2024-08-11
493520,592,1471,18813,2024-08-11
2406770,593,1033,16457,2024-08-11
1976440,594,1005,5199,2024-08-11
1969870,595,1457,7987,2024-08-11
934700,596,1434,12094,2024-08-11
704450,597,1312,2410,2024-08-11
386940,598,1921,15874,2024-08-11
218230,599,1246,29676,2024-08-11
22370,600,1208,11471,2024-08-11
629760,601,1387,60204,2024-08-11
335240,602,1586,5636,2024-08-11
1462040,603,1108,13803,2024-08-11
2067920,604,1199,5178,2024-08-11
1422440,605,1221,3152,2024-08-11
516750,606,2333,5509,2024-08-11
418370,607,1147,20449,2024-08-11
1367550,608,1289,3206,2024-08-11
70,609,1313,33471,2024-08-11
9420,610,1412,2113,2024-08-11
363150,611,1189,11909,2024-08-11
201810,612,1325,11986,2024-08-11
244450,613,1615,9750,2024-08-11
1785150,614,866,5578,2024-08-11
1046930,615,1554,202334,2024-08-11
2108330,616,1637,14512,2024-08-11
2875140,617,1338,1338,2024-08-11
1948800,618,1553,10818,2024-08-11
2334730,619,1226,15905,2024-08-11
638970,620,1039,8985,2024-08-11
205100,621,1084,19938,2024-08-11
391220,622,1442,44588,2024-08-11
21690,623,939,2585,2024-08-11
453480,624,1209,24167,2024-08-11
2212330,625,911,3405,2024-08-11
2751000,626,1175,1175,2024-08-11
433340,627,1096,7214,2024-08-11
342200,628,945,4155,2024-08-11
34030,629,1490,9935,2024-08-11
1458140,630,1226,18507,2024-08-11
1676840,631,1064,28528,2024-08-11
1888930,632,1295,36496,2024-08-11
1097430,633,790,4192,2024-08-11
2892880,634,825,1424,2024-08-11
527230,635,1654,9993,2024-08-11
1332010,636,1239,62963,2024-08-11
2962810,637,1002,1006,2024-08-11
221040,638,1000,11879,2024-08-11
363890,639,935,2486,2024-08-11
905370,640,3727,15008,2024-08-11
1127400,641,1293,3376,2024-08-11
753640,642,1048,7936,2024-08-11
2972990,643,1383,1383,2024-08-11
1385380,644,845,14037,2024-08-11
42700,645,959,63343,2024-08-11
774171,646,1210,11478,2024-08-11
1465470,647,1553,5170,2024-08-11
254700,648,940,5343,2024-08-11
736220,649,1138,7753,2024-08-11
329110,650,1454,3007,2024-08-11
544730,651,998,7376,2024-08-11
1971650,652,975,17008,2024-08-11
2732960,653,1388,2353,2024-08-11
885970,654,1383,18526,2024-08-11
1520470,655,1811,4593,2024-08-11
2113850,656,921,4212,2024-08-11
200260,657,1160,6871,2024-08-11
794260,658,963,11296,2024-08-11
2080690,659,1178,26154,2024-08-11
1029780,660,1208,14676,2024-08-11
1280930,661,1132,2432,2024-08-11
1296830,662,1060,44702,2024-08-11
2396980,663,976,1229,2024-08-11
492720,664,1279,15294,2024-08-11
769560,665,1130,1830,2024-08-11
1418630,666,1933,107982,2024-08-11
920490,667,959,1195,2024-08-11
1714040,668,837,10760,2024-08-11
2012510,669,1028,4854,2024-08-11
224260,670,1148,10922,2024-08-11
403640,671,1149,22411,2024-08-11
389730,672,1179,18966,2024-08-11
1606180,673,1020,4668,2024-08-11
359870,674,946,13263,2024-08-11
488790,675,1025,21609,2024-08-11
1371980,676,1145,36276,2024-08-11
220,677,1412,16182,2024-08-11
489630,678,1141,11136,2024-08-11
702320,679,1192,2061,2024-08-11
1324130,680,1157,8792,2024-08-11
1644960,681,1081,46661,2024-08-11
2695940,682,1072,3498,2024-08-11
312660,683,1405,17366,2024-08-11
1096900,684,846,1064,2024-08-11
212200,685,745,1229,2024-08-11
1399720,686,904,6962,2024-08-11
2780980,687,807,807,2024-08-11
585420,688,1427,4116,2024-08-11
234140,689,1304,33356,2024-08-11
571740,690,1034,2877,2024-08-11
242050,691,1030,16049,2024-08-11
1084160,692,1502,25366,2024-08-11
387990,693,1772,46643,2024-08-11
1397920,694,1040,5093,2024-08-11
2187220,695,1054,4453,2024-08-11
469600,696,1258,5834,2024-08-11
670290,697,1322,3618,2024-08-11
720620,698,943,1416,2024-08-11
2225070,699,1705,22128,2024-08-11
2418520,700,1237,4291,2024-08-11
2458860,701,1061,5199,2024-08-11
1435790,702,985,6616,2024-08-11
1669980,703,1232,31057,2024-08-11
2593370,704,1215,5093,2024-08-11
2963880,705,720,1751,2024-08-11
33230,706,1110,3617,2024-08-11
955900,707,931,18349,2024-08-11
1057090,708,1100,34807,2024-08-11
2739600,709,884,8970,2024-08-11
228380,710,1248,3865,2024-08-11
2835570,711,946,9067,2024-08-11
2336220,712,1914,11413,2024-08-11
780310,713,1070,21741,2024-08-11
1124300,714,1193,55284,2024-08-11
1150690,715,860,3166,2024-08-11
204880,716,820,93109,2024-08-11
1584090,717,1037,3196,2024-08-11
463530,718,978,6367,2024-08-11
1188930,719,987,7084,2024-08-11
1243830,720,1457,3077,2024-08-11
2138710,721,929,3189,2024-08-11
834910,722,977,58939,2024-08-11
1689500,723,1004,1133,2024-08-11
1690710,724,763,3100,2024-08-11
9450,725,1261,3283,2024-08-11
1296610,726,733,3764,2024-08-11
1645820,727,1056,1089,2024-08-11
434170,728,748,10972,2024-08-11
1054490,729,757,1488,2024-08-11
1180380,730,1802,2798,2024-08-11
383980,731,696,2922,2024-08-11
546560,732,1119,42858,2024-08-11
3103840,733,783,783,2024-08-11
666140,734,964,13299,2024-08-11
1721470,735,944,13971,2024-08-11
1316680,736,1911,1911,2024-08-11
268850,737,667,4248,2024-08-11
1213210,738,1130,42587,2024-08-11
690790,739,1050,3533,2024-08-11
692890,740,827,5654,2024-08-11
65800,741,828,21862,2024-08-11
225540,742,1088,23459,2024-08-11
246420,743,1005,2022,2024-08-11
640820,744,950,22643,2024-08-11
2586520,745,762,4016,2024-08-11
251060,746,1060,4779,2024-08-11
445220,747,920,4533,2024-08-11
327030,748,914,4767,2024-08-11
1451190,749,733,7433,2024-08-11
287450,750,852,2734,2024-08-11
3107070,751,936,4979,2024-08-11
1007040,752,881,8416,2024-08-11
1318690,753,751,2622,2024-08-11
55150,754,941,15653,2024-08-11
203160,755,1016,89538,2024-08-11
